Cultivar	SowTreat	SowingD	DAS	Date	Plot	Variable	S1	S2	S3	S4	S5
Narrikup	S8	4/05/2016	176	27/10/2016	144	Petal	1	0	1	0	1
Narrikup	S8	4/05/2016	176	27/10/2016	144	Bur1	1	0	0	0	1
Narrikup	S8	4/05/2016	176	27/10/2016	144	Bur2	0	0	0	0	0
Narrikup	S8	4/05/2016	176	27/10/2016	144	Bur3	0	0	0	0	0
Narrikup	S8	4/05/2016	176	27/10/2016	144	Bur4	0	0	0	0	0
Denmark	S6	17/02/2016	260	3/11/2016	91	Bud	1	0	1	1	1
Denmark	S6	17/02/2016	260	3/11/2016	91	Early	1	1	1	1	1
Denmark	S6	17/02/2016	260	3/11/2016	91	Open	0	0	0	0	0
Denmark	S6	17/02/2016	260	3/11/2016	91	Petal	1	1	1	1	1
Denmark	S6	17/02/2016	260	3/11/2016	91	Bur1	1	1	0	1	0
Denmark	S6	17/02/2016	260	3/11/2016	91	Bur2	1	1	0	1	0
Denmark	S6	17/02/2016	260	3/11/2016	91	Bur3	0	0	0	0	0
Denmark	S6	17/02/2016	260	3/11/2016	91	Bur4	0	0	0	0	0
Monti	S6	17/02/2016	260	3/11/2016	92	Bud	0	0	0	0	0
Monti	S6	17/02/2016	260	3/11/2016	92	Early	0	1	0	0	0
Monti	S6	17/02/2016	260	3/11/2016	92	Open	0	0	0	0	0
Monti	S6	17/02/2016	260	3/11/2016	92	Petal	1	0	1	1	1
Monti	S6	17/02/2016	260	3/11/2016	92	Bur1	1	1	1	1	1
Monti	S6	17/02/2016	260	3/11/2016	92	Bur2	1	1	1	1	1
Monti	S6	17/02/2016	260	3/11/2016	92	Bur3	1	1	1	1	0
Monti	S6	17/02/2016	260	3/11/2016	92	Bur4	0	0	0	0	0
Woogenellup	S6	17/02/2016	260	3/11/2016	93	Bud	0	1	1	0	0
Woogenellup	S6	17/02/2016	260	3/11/2016	93	Early	1	1	0	1	1
Woogenellup	S6	17/02/2016	260	3/11/2016	93	Open	0	0	1	1	1
Woogenellup	S6	17/02/2016	260	3/11/2016	93	Petal	1	1	1	1	1
Woogenellup	S6	17/02/2016	260	3/11/2016	93	Bur1	1	1	1	1	1
Woogenellup	S6	17/02/2016	260	3/11/2016	93	Bur2	1	1	1	0	1
Woogenellup	S6	17/02/2016	260	3/11/2016	93	Bur3	0	0	0	0	0
Woogenellup	S6	17/02/2016	260	3/11/2016	93	Bur4	0	0	0	0	0
Leura	S6	17/02/2016	260	3/11/2016	94	Bud	1	1	1	1	1
Leura	S6	17/02/2016	260	3/11/2016	94	Early	1	0	1	1	0
Leura	S6	17/02/2016	260	3/11/2016	94	Open	1	1	0	1	1
Leura	S6	17/02/2016	260	3/11/2016	94	Petal	0	1	1	0	1
Leura	S6	17/02/2016	260	3/11/2016	94	Bur1	0	0	1	0	0
Leura	S6	17/02/2016	260	3/11/2016	94	Bur2	0	0	0	0	0
Leura	S6	17/02/2016	260	3/11/2016	94	Bur3	0	0	0	0	0
Leura	S6	17/02/2016	260	3/11/2016	94	Bur4	0	0	0	0	0
Antas 	S6	17/02/2016	260	3/11/2016	95	Bud	0	1	1	0	0
Antas 	S6	17/02/2016	260	3/11/2016	95	Early	1	0	1	1	1
Antas 	S6	17/02/2016	260	3/11/2016	95	Open	1	1	1	0	1
Antas 	S6	17/02/2016	260	3/11/2016	95	Petal	1	1	1	1	1
Antas 	S6	17/02/2016	260	3/11/2016	95	Bur1	0	0	0	1	0
Antas 	S6	17/02/2016	260	3/11/2016	95	Bur2	0	0	0	0	0
Antas 	S6	17/02/2016	260	3/11/2016	95	Bur3	0	0	0	0	0
Antas 	S6	17/02/2016	260	3/11/2016	95	Bur4	0	0	0	0	0
Narrikup	S6	17/02/2016	260	3/11/2016	96	Bud	1	0	1	1	1
Narrikup	S6	17/02/2016	260	3/11/2016	96	Early	1	1	1	0	1
Narrikup	S6	17/02/2016	260	3/11/2016	96	Open	1	1	1	1	0
Narrikup	S6	17/02/2016	260	3/11/2016	96	Petal	1	1	1	1	1
Narrikup	S6	17/02/2016	260	3/11/2016	96	Bur1	1	1	1	1	1
Narrikup	S6	17/02/2016	260	3/11/2016	96	Bur2	1	0	0	1	0
Narrikup	S6	17/02/2016	260	3/11/2016	96	Bur3	0	0	0	0	0
Narrikup	S6	17/02/2016	260	3/11/2016	96	Bur4	0	0	0	0	0
Leura	S6	17/02/2016	260	3/11/2016	97	Bud	1	0	1	1	1
Leura	S6	17/02/2016	260	3/11/2016	97	Early	1	1	1	1	1
Leura	S6	17/02/2016	260	3/11/2016	97	Open	0	0	0	0	0
Leura	S6	17/02/2016	260	3/11/2016	97	Petal	1	1	1	1	1
Leura	S6	17/02/2016	260	3/11/2016	97	Bur1	0	1	0	1	0
Leura	S6	17/02/2016	260	3/11/2016	97	Bur2	0	0	0	0	0
Leura	S6	17/02/2016	260	3/11/2016	97	Bur3	0	0	0	0	0
Leura	S6	17/02/2016	260	3/11/2016	97	Bur4	0	0	0	0	0
Monti	S6	17/02/2016	260	3/11/2016	98	Bud	1	0	0	0	0
Monti	S6	17/02/2016	260	3/11/2016	98	Early	0	1	1	0	0
Monti	S6	17/02/2016	260	3/11/2016	98	Open	1	1	1	0	1
Monti	S6	17/02/2016	260	3/11/2016	98	Petal	1	1	1	1	1
Monti	S6	17/02/2016	260	3/11/2016	98	Bur1	1	1	1	1	1
Monti	S6	17/02/2016	260	3/11/2016	98	Bur2	0	0	1	1	1
Monti	S6	17/02/2016	260	3/11/2016	98	Bur3	0	0	0	1	1
Monti	S6	17/02/2016	260	3/11/2016	98	Bur4	0	0	0	0	0
Woogenellup	S6	17/02/2016	260	3/11/2016	99	Bud	1	1	1	1	1
Woogenellup	S6	17/02/2016	260	3/11/2016	99	Early	0	0	1	0	0
Woogenellup	S6	17/02/2016	260	3/11/2016	99	Open	1	1	0	1	1
Woogenellup	S6	17/02/2016	260	3/11/2016	99	Petal	1	1	1	1	1
Woogenellup	S6	17/02/2016	260	3/11/2016	99	Bur1	1	0	1	0	1
Woogenellup	S6	17/02/2016	260	3/11/2016	99	Bur2	0	0	0	0	0
Woogenellup	S6	17/02/2016	260	3/11/2016	99	Bur3	0	0	0	0	0
Woogenellup	S6	17/02/2016	260	3/11/2016	99	Bur4	0	0	0	0	0
Denmark	S6	17/02/2016	260	3/11/2016	100	Bud	1	1	1	1	1
Denmark	S6	17/02/2016	260	3/11/2016	100	Early	0	1	0	0	0
Denmark	S6	17/02/2016	260	3/11/2016	100	Open	1	0	1	1	1
Denmark	S6	17/02/2016	260	3/11/2016	100	Petal	1	1	1	1	1
Denmark	S6	17/02/2016	260	3/11/2016	100	Bur1	1	0	0	0	1
Denmark	S6	17/02/2016	260	3/11/2016	100	Bur2	0	0	0	0	0
Denmark	S6	17/02/2016	260	3/11/2016	100	Bur3	0	0	0	0	0
Denmark	S6	17/02/2016	260	3/11/2016	100	Bur4	0	0	0	0	0
Narrikup	S6	17/02/2016	260	3/11/2016	101	Bud	0	1	0	1	1
Narrikup	S6	17/02/2016	260	3/11/2016	101	Early	1	1	1	1	0
Narrikup	S6	17/02/2016	260	3/11/2016	101	Open	1	1	1	1	1
Narrikup	S6	17/02/2016	260	3/11/2016	101	Petal	1	1	1	1	1
Narrikup	S6	17/02/2016	260	3/11/2016	101	Bur1	1	1	1	1	1
Narrikup	S6	17/02/2016	260	3/11/2016	101	Bur2	1	1	1	0	1
Narrikup	S6	17/02/2016	260	3/11/2016	101	Bur3	0	0	0	0	0
Narrikup	S6	17/02/2016	260	3/11/2016	101	Bur4	0	0	0	0	0
Antas 	S6	17/02/2016	260	3/11/2016	102	Bud	1	1	1	1	0
Antas 	S6	17/02/2016	260	3/11/2016	102	Early	0	1	0	1	1
Antas 	S6	17/02/2016	260	3/11/2016	102	Open	1	0	1	1	1
Antas 	S6	17/02/2016	260	3/11/2016	102	Petal	1	1	1	1	1
Antas 	S6	17/02/2016	260	3/11/2016	102	Bur1	0	0	0	0	0
Antas 	S6	17/02/2016	260	3/11/2016	102	Bur2	0	0	0	0	0
Antas 	S6	17/02/2016	260	3/11/2016	102	Bur3	0	0	0	0	0
Antas 	S6	17/02/2016	260	3/11/2016	102	Bur4	0	0	0	0	0
Woogenellup	S6	17/02/2016	260	3/11/2016	103	Bud	1	0	0	1	0
Woogenellup	S6	17/02/2016	260	3/11/2016	103	Early	0	1	1	1	1
Woogenellup	S6	17/02/2016	260	3/11/2016	103	Open	1	1	1	1	1
Woogenellup	S6	17/02/2016	260	3/11/2016	103	Petal	1	1	0	1	1
Woogenellup	S6	17/02/2016	260	3/11/2016	103	Bur1	0	1	0	0	0
Woogenellup	S6	17/02/2016	260	3/11/2016	103	Bur2	0	0	0	0	0
Woogenellup	S6	17/02/2016	260	3/11/2016	103	Bur3	0	0	0	0	0
Woogenellup	S6	17/02/2016	260	3/11/2016	103	Bur4	0	0	0	0	0
Leura	S6	17/02/2016	260	3/11/2016	104	Bud	1	1	1	1	1
Leura	S6	17/02/2016	260	3/11/2016	104	Early	1	1	0	1	0
Leura	S6	17/02/2016	260	3/11/2016	104	Open	0	0	1	1	1
Leura	S6	17/02/2016	260	3/11/2016	104	Petal	1	1	1	0	1
Leura	S6	17/02/2016	260	3/11/2016	104	Bur1	1	1	0	0	0
Leura	S6	17/02/2016	260	3/11/2016	104	Bur2	0	0	0	0	0
Leura	S6	17/02/2016	260	3/11/2016	104	Bur3	0	0	0	0	0
Leura	S6	17/02/2016	260	3/11/2016	104	Bur4	0	0	0	0	0
Antas 	S6	17/02/2016	260	3/11/2016	105	Bud	1	1	1	1	1
Antas 	S6	17/02/2016	260	3/11/2016	105	Early	1	1	1	1	1
Antas 	S6	17/02/2016	260	3/11/2016	105	Open	1	1	1	1	1
Antas 	S6	17/02/2016	260	3/11/2016	105	Petal	1	1	1	1	1
Antas 	S6	17/02/2016	260	3/11/2016	105	Bur1	0	0	1	0	0
Antas 	S6	17/02/2016	260	3/11/2016	105	Bur2	0	0	0	0	0
Antas 	S6	17/02/2016	260	3/11/2016	105	Bur3	0	0	0	0	0
Antas 	S6	17/02/2016	260	3/11/2016	105	Bur4	0	0	0	0	0
Denmark	S6	17/02/2016	260	3/11/2016	106	Bud	1	1	1	1	1
Denmark	S6	17/02/2016	260	3/11/2016	106	Early	1	1	1	1	1
Denmark	S6	17/02/2016	260	3/11/2016	106	Open	1	1	1	1	1
Denmark	S6	17/02/2016	260	3/11/2016	106	Petal	1	1	0	1	1
Denmark	S6	17/02/2016	260	3/11/2016	106	Bur1	0	0	0	0	0
Denmark	S6	17/02/2016	260	3/11/2016	106	Bur2	0	0	0	0	0
Denmark	S6	17/02/2016	260	3/11/2016	106	Bur3	0	0	0	0	0
Denmark	S6	17/02/2016	260	3/11/2016	106	Bur4	0	0	0	0	0
Narrikup	S6	17/02/2016	260	3/11/2016	107	Bud	1	1	1	1	0
Narrikup	S6	17/02/2016	260	3/11/2016	107	Early	1	1	1	1	1
Narrikup	S6	17/02/2016	260	3/11/2016	107	Open	1	1	1	1	1
Narrikup	S6	17/02/2016	260	3/11/2016	107	Petal	1	1	1	1	1
Narrikup	S6	17/02/2016	260	3/11/2016	107	Bur1	1	1	1	1	1
Narrikup	S6	17/02/2016	260	3/11/2016	107	Bur2	1	0	0	0	1
Narrikup	S6	17/02/2016	260	3/11/2016	107	Bur3	0	0	0	0	0
Narrikup	S6	17/02/2016	260	3/11/2016	107	Bur4	0	0	0	0	0
Monti	S6	17/02/2016	260	3/11/2016	108	Bud	1	0	1	1	1
Monti	S6	17/02/2016	260	3/11/2016	108	Early	1	1	0	1	1
Monti	S6	17/02/2016	260	3/11/2016	108	Open	1	1	1	1	1
Monti	S6	17/02/2016	260	3/11/2016	108	Petal	1	1	1	1	1
Monti	S6	17/02/2016	260	3/11/2016	108	Bur1	1	1	1	1	1
Monti	S6	17/02/2016	260	3/11/2016	108	Bur2	0	1	1	1	1
Monti	S6	17/02/2016	260	3/11/2016	108	Bur3	0	1	0	0	0
Monti	S6	17/02/2016	260	3/11/2016	108	Bur4	0	0	0	0	0
Denmark	S7	15/03/2016	233	3/11/2016	109	Bud	1	1	1	1	1
Denmark	S7	15/03/2016	233	3/11/2016	109	Early	1	1	1	1	1
Denmark	S7	15/03/2016	233	3/11/2016	109	Open	1	1	1	0	1
Denmark	S7	15/03/2016	233	3/11/2016	109	Petal	1	1	1	1	0
Denmark	S7	15/03/2016	233	3/11/2016	109	Bur1	1	0	0	0	0
Denmark	S7	15/03/2016	233	3/11/2016	109	Bur2	0	0	0	0	0
Denmark	S7	15/03/2016	233	3/11/2016	109	Bur3	0	0	0	0	0
Denmark	S7	15/03/2016	233	3/11/2016	109	Bur4	0	0	0	0	0
Antas 	S7	15/03/2016	233	3/11/2016	110	Bud	1	1	1	1	1
Antas 	S7	15/03/2016	233	3/11/2016	110	Early	1	1	1	1	1
Antas 	S7	15/03/2016	233	3/11/2016	110	Open	1	1	1	1	1
Antas 	S7	15/03/2016	233	3/11/2016	110	Petal	1	1	1	1	0
Antas 	S7	15/03/2016	233	3/11/2016	110	Bur1	0	0	0	0	0
Antas 	S7	15/03/2016	233	3/11/2016	110	Bur2	0	0	0	0	0
Antas 	S7	15/03/2016	233	3/11/2016	110	Bur3	0	0	0	0	0
Antas 	S7	15/03/2016	233	3/11/2016	110	Bur4	0	0	0	0	0
Woogenellup	S7	15/03/2016	233	3/11/2016	111	Bud	0	1	0	1	1
Woogenellup	S7	15/03/2016	233	3/11/2016	111	Early	1	1	1	1	1
Woogenellup	S7	15/03/2016	233	3/11/2016	111	Open	1	1	1	1	1
Woogenellup	S7	15/03/2016	233	3/11/2016	111	Petal	1	1	1	1	0
Woogenellup	S7	15/03/2016	233	3/11/2016	111	Bur1	1	1	1	0	0
Woogenellup	S7	15/03/2016	233	3/11/2016	111	Bur2	0	0	0	0	0
Woogenellup	S7	15/03/2016	233	3/11/2016	111	Bur3	0	0	0	0	0
Woogenellup	S7	15/03/2016	233	3/11/2016	111	Bur4	0	0	0	0	0
Leura	S7	15/03/2016	233	3/11/2016	112	Bud	1	1	1	1	1
Leura	S7	15/03/2016	233	3/11/2016	112	Early	1	1	0	1	1
Leura	S7	15/03/2016	233	3/11/2016	112	Open	1	1	1	1	1
Leura	S7	15/03/2016	233	3/11/2016	112	Petal	1	0	1	0	0
Leura	S7	15/03/2016	233	3/11/2016	112	Bur1	0	0	0	0	0
Leura	S7	15/03/2016	233	3/11/2016	112	Bur2	0	0	0	0	0
Leura	S7	15/03/2016	233	3/11/2016	112	Bur3	0	0	0	0	0
Leura	S7	15/03/2016	233	3/11/2016	112	Bur4	0	0	0	0	0
Narrikup	S7	15/03/2016	233	3/11/2016	113	Bud	1	0	1	1	1
Narrikup	S7	15/03/2016	233	3/11/2016	113	Early	1	1	1	1	1
Narrikup	S7	15/03/2016	233	3/11/2016	113	Open	1	1	1	1	1
Narrikup	S7	15/03/2016	233	3/11/2016	113	Petal	1	1	1	1	1
Narrikup	S7	15/03/2016	233	3/11/2016	113	Bur1	1	1	1	1	1
Narrikup	S7	15/03/2016	233	3/11/2016	113	Bur2	0	0	0	0	0
Narrikup	S7	15/03/2016	233	3/11/2016	113	Bur3	0	0	0	0	0
Narrikup	S7	15/03/2016	233	3/11/2016	113	Bur4	0	0	0	0	0
Monti	S7	15/03/2016	233	3/11/2016	114	Bud	1	1	0	1	1
Monti	S7	15/03/2016	233	3/11/2016	114	Early	1	1	1	1	1
Monti	S7	15/03/2016	233	3/11/2016	114	Open	0	0	1	1	1
Monti	S7	15/03/2016	233	3/11/2016	114	Petal	1	1	1	1	1
Monti	S7	15/03/2016	233	3/11/2016	114	Bur1	1	1	1	1	1
Monti	S7	15/03/2016	233	3/11/2016	114	Bur2	0	0	1	0	0
Monti	S7	15/03/2016	233	3/11/2016	114	Bur3	0	0	0	0	0
Monti	S7	15/03/2016	233	3/11/2016	114	Bur4	0	0	0	0	0
Woogenellup	S7	15/03/2016	233	3/11/2016	115	Bud	0	1	1	1	1
Woogenellup	S7	15/03/2016	233	3/11/2016	115	Early	1	1	1	1	1
Woogenellup	S7	15/03/2016	233	3/11/2016	115	Open	1	1	1	1	1
Woogenellup	S7	15/03/2016	233	3/11/2016	115	Petal	1	1	1	1	1
Woogenellup	S7	15/03/2016	233	3/11/2016	115	Bur1	1	0	1	1	1
Woogenellup	S7	15/03/2016	233	3/11/2016	115	Bur2	1	0	0	1	0
Woogenellup	S7	15/03/2016	233	3/11/2016	115	Bur3	0	0	0	0	0
Woogenellup	S7	15/03/2016	233	3/11/2016	115	Bur4	0	0	0	0	0
Leura	S7	15/03/2016	233	3/11/2016	116	Bud	1	0	1	1	1
Leura	S7	15/03/2016	233	3/11/2016	116	Early	1	1	1	1	1
Leura	S7	15/03/2016	233	3/11/2016	116	Open	1	1	0	1	1
Leura	S7	15/03/2016	233	3/11/2016	116	Petal	0	1	1	0	0
Leura	S7	15/03/2016	233	3/11/2016	116	Bur1	0	0	0	0	0
Leura	S7	15/03/2016	233	3/11/2016	116	Bur2	0	0	0	0	0
Leura	S7	15/03/2016	233	3/11/2016	116	Bur3	0	0	0	0	0
Leura	S7	15/03/2016	233	3/11/2016	116	Bur4	0	0	0	0	0
Narrikup	S7	15/03/2016	233	3/11/2016	117	Bud	1	1	1	0	1
Narrikup	S7	15/03/2016	233	3/11/2016	117	Early	1	1	1	1	0
Narrikup	S7	15/03/2016	233	3/11/2016	117	Open	1	1	1	1	1
Narrikup	S7	15/03/2016	233	3/11/2016	117	Petal	1	1	1	1	1
Narrikup	S7	15/03/2016	233	3/11/2016	117	Bur1	0	1	1	1	1
Narrikup	S7	15/03/2016	233	3/11/2016	117	Bur2	0	1	0	1	1
Narrikup	S7	15/03/2016	233	3/11/2016	117	Bur3	0	0	0	0	0
Narrikup	S7	15/03/2016	233	3/11/2016	117	Bur4	0	0	0	0	0
Antas 	S7	15/03/2016	233	3/11/2016	118	Bud	1	1	1	1	1
Antas 	S7	15/03/2016	233	3/11/2016	118	Early	1	1	1	1	1
Antas 	S7	15/03/2016	233	3/11/2016	118	Open	1	1	1	1	1
Antas 	S7	15/03/2016	233	3/11/2016	118	Petal	1	1	0	1	0
Antas 	S7	15/03/2016	233	3/11/2016	118	Bur1	0	0	0	0	0
Antas 	S7	15/03/2016	233	3/11/2016	118	Bur2	0	0	0	0	0
Antas 	S7	15/03/2016	233	3/11/2016	118	Bur3	0	0	0	0	0
Antas 	S7	15/03/2016	233	3/11/2016	118	Bur4	0	0	0	0	0
Denmark	S7	15/03/2016	233	3/11/2016	119	Bud	1	1	1	1	0
Denmark	S7	15/03/2016	233	3/11/2016	119	Early	1	1	1	1	1
Denmark	S7	15/03/2016	233	3/11/2016	119	Open	1	1	1	1	1
Denmark	S7	15/03/2016	233	3/11/2016	119	Petal	0	1	1	0	0
Denmark	S7	15/03/2016	233	3/11/2016	119	Bur1	0	1	0	0	0
Denmark	S7	15/03/2016	233	3/11/2016	119	Bur2	0	0	0	0	0
Denmark	S7	15/03/2016	233	3/11/2016	119	Bur3	0	0	0	0	0
Denmark	S7	15/03/2016	233	3/11/2016	119	Bur4	0	0	0	0	0
Monti	S7	15/03/2016	233	3/11/2016	120	Bud	1	0	1	1	1
Monti	S7	15/03/2016	233	3/11/2016	120	Early	1	1	1	1	1
Monti	S7	15/03/2016	233	3/11/2016	120	Open	1	1	1	1	1
Monti	S7	15/03/2016	233	3/11/2016	120	Petal	1	1	1	1	1
Monti	S7	15/03/2016	233	3/11/2016	120	Bur1	1	1	1	1	1
Monti	S7	15/03/2016	233	3/11/2016	120	Bur2	0	0	1	0	1
Monti	S7	15/03/2016	233	3/11/2016	120	Bur3	0	0	0	0	0
Monti	S7	15/03/2016	233	3/11/2016	120	Bur4	0	0	0	0	0
Leura	S7	15/03/2016	233	3/11/2016	121	Bud	1	1	1	1	0
Leura	S7	15/03/2016	233	3/11/2016	121	Early	1	1	1	1	1
Leura	S7	15/03/2016	233	3/11/2016	121	Open	1	1	1	1	1
Leura	S7	15/03/2016	233	3/11/2016	121	Petal	1	1	0	1	0
Leura	S7	15/03/2016	233	3/11/2016	121	Bur1	0	0	0	0	0
Leura	S7	15/03/2016	233	3/11/2016	121	Bur2	0	0	0	0	0
Leura	S7	15/03/2016	233	3/11/2016	121	Bur3	0	0	0	0	0
Leura	S7	15/03/2016	233	3/11/2016	121	Bur4	0	0	0	0	0
Woogenellup	S7	15/03/2016	233	3/11/2016	122	Bud	1	1	1	1	1
Woogenellup	S7	15/03/2016	233	3/11/2016	122	Early	1	1	1	1	1
Woogenellup	S7	15/03/2016	233	3/11/2016	122	Open	1	1	1	1	1
Woogenellup	S7	15/03/2016	233	3/11/2016	122	Petal	1	0	1	0	1
Woogenellup	S7	15/03/2016	233	3/11/2016	122	Bur1	0	0	0	0	1
Woogenellup	S7	15/03/2016	233	3/11/2016	122	Bur2	0	0	0	0	0
Woogenellup	S7	15/03/2016	233	3/11/2016	122	Bur3	0	0	0	0	0
Woogenellup	S7	15/03/2016	233	3/11/2016	122	Bur4	0	0	0	0	0
Antas 	S7	15/03/2016	233	3/11/2016	123	Bud	1	1	1	1	1
Antas 	S7	15/03/2016	233	3/11/2016	123	Early	1	1	1	1	1
Antas 	S7	15/03/2016	233	3/11/2016	123	Open	1	1	1	1	1
Antas 	S7	15/03/2016	233	3/11/2016	123	Petal	1	1	1	1	1
Antas 	S7	15/03/2016	233	3/11/2016	123	Bur1	0	0	0	0	1
Antas 	S7	15/03/2016	233	3/11/2016	123	Bur2	0	0	0	0	0
Antas 	S7	15/03/2016	233	3/11/2016	123	Bur3	0	0	0	0	0
Antas 	S7	15/03/2016	233	3/11/2016	123	Bur4	0	0	0	0	0
Monti	S7	15/03/2016	233	3/11/2016	124	Bud	1	1	1	1	0
Monti	S7	15/03/2016	233	3/11/2016	124	Early	1	1	1	1	1
Monti	S7	15/03/2016	233	3/11/2016	124	Open	1	1	1	1	1
Monti	S7	15/03/2016	233	3/11/2016	124	Petal	1	1	1	1	1
Monti	S7	15/03/2016	233	3/11/2016	124	Bur1	1	0	0	0	1
Monti	S7	15/03/2016	233	3/11/2016	124	Bur2	1	0	0	0	1
Monti	S7	15/03/2016	233	3/11/2016	124	Bur3	0	0	0	0	0
Monti	S7	15/03/2016	233	3/11/2016	124	Bur4	0	0	0	0	0
Narrikup	S7	15/03/2016	233	3/11/2016	125	Bud	1	1	1	1	1
Narrikup	S7	15/03/2016	233	3/11/2016	125	Early	1	1	1	1	1
Narrikup	S7	15/03/2016	233	3/11/2016	125	Open	1	1	1	1	1
Narrikup	S7	15/03/2016	233	3/11/2016	125	Petal	1	1	1	1	1
Narrikup	S7	15/03/2016	233	3/11/2016	125	Bur1	1	1	1	1	1
Narrikup	S7	15/03/2016	233	3/11/2016	125	Bur2	1	1	1	1	0
Narrikup	S7	15/03/2016	233	3/11/2016	125	Bur3	0	0	0	0	0
Narrikup	S7	15/03/2016	233	3/11/2016	125	Bur4	0	0	0	0	0
Denmark	S7	15/03/2016	233	3/11/2016	126	Bud	1	1	1	1	1
Denmark	S7	15/03/2016	233	3/11/2016	126	Early	1	1	0	1	1
Denmark	S7	15/03/2016	233	3/11/2016	126	Open	1	1	1	1	1
Denmark	S7	15/03/2016	233	3/11/2016	126	Petal	0	1	1	1	1
Denmark	S7	15/03/2016	233	3/11/2016	126	Bur1	0	0	1	1	1
Denmark	S7	15/03/2016	233	3/11/2016	126	Bur2	0	0	0	0	0
Denmark	S7	15/03/2016	233	3/11/2016	126	Bur3	0	0	0	0	0
Denmark	S7	15/03/2016	233	3/11/2016	126	Bur4	0	0	0	0	0
Antas 	S8	4/05/2016	183	3/11/2016	127	Bud	1	1	1	1	1
Antas 	S8	4/05/2016	183	3/11/2016	127	Early	0	1	1	0	0
Antas 	S8	4/05/2016	183	3/11/2016	127	Open	1	1	1	1	1
Antas 	S8	4/05/2016	183	3/11/2016	127	Petal	1	1	0	0	1
Antas 	S8	4/05/2016	183	3/11/2016	127	Bur1	0	0	0	0	0
Antas 	S8	4/05/2016	183	3/11/2016	127	Bur2	0	0	0	0	0
Antas 	S8	4/05/2016	183	3/11/2016	127	Bur3	0	0	0	0	0
Antas 	S8	4/05/2016	183	3/11/2016	127	Bur4	0	0	0	0	0
Leura	S8	4/05/2016	183	3/11/2016	128	Bud	1	1	1	1	1
Leura	S8	4/05/2016	183	3/11/2016	128	Early	1	1	0	1	1
Leura	S8	4/05/2016	183	3/11/2016	128	Open	1	1	1	1	1
Leura	S8	4/05/2016	183	3/11/2016	128	Petal	1	1	1	1	1
Leura	S8	4/05/2016	183	3/11/2016	128	Bur1	0	0	0	0	0
Leura	S8	4/05/2016	183	3/11/2016	128	Bur2	0	0	0	0	0
Leura	S8	4/05/2016	183	3/11/2016	128	Bur3	0	0	0	0	0
Leura	S8	4/05/2016	183	3/11/2016	128	Bur4	0	0	0	0	0
Denmark	S8	4/05/2016	183	3/11/2016	129	Bud	1	1	1	1	1
Denmark	S8	4/05/2016	183	3/11/2016	129	Early	0	0	1	1	0
Denmark	S8	4/05/2016	183	3/11/2016	129	Open	1	1	0	0	1
Denmark	S8	4/05/2016	183	3/11/2016	129	Petal	1	0	1	1	0
Denmark	S8	4/05/2016	183	3/11/2016	129	Bur1	0	0	0	0	0
Denmark	S8	4/05/2016	183	3/11/2016	129	Bur2	0	0	0	0	0
Denmark	S8	4/05/2016	183	3/11/2016	129	Bur3	0	0	0	0	0
Denmark	S8	4/05/2016	183	3/11/2016	129	Bur4	0	0	0	0	0
Monti	S8	4/05/2016	183	3/11/2016	130	Bud	1	1	1	1	1
Monti	S8	4/05/2016	183	3/11/2016	130	Early	1	1	1	1	1
Monti	S8	4/05/2016	183	3/11/2016	130	Open	0	0	0	1	1
Monti	S8	4/05/2016	183	3/11/2016	130	Petal	1	1	1	1	1
Monti	S8	4/05/2016	183	3/11/2016	130	Bur1	1	1	0	1	1
Monti	S8	4/05/2016	183	3/11/2016	130	Bur2	0	1	0	0	0
Monti	S8	4/05/2016	183	3/11/2016	130	Bur3	0	0	0	0	0
Monti	S8	4/05/2016	183	3/11/2016	130	Bur4	0	0	0	0	0
Narrikup	S8	4/05/2016	183	3/11/2016	131	Bud	1	1	1	1	1
Narrikup	S8	4/05/2016	183	3/11/2016	131	Early	1	1	1	1	1
Narrikup	S8	4/05/2016	183	3/11/2016	131	Open	1	1	1	1	1
Narrikup	S8	4/05/2016	183	3/11/2016	131	Petal	1	1	1	1	1
Narrikup	S8	4/05/2016	183	3/11/2016	131	Bur1	1	0	1	1	1
Narrikup	S8	4/05/2016	183	3/11/2016	131	Bur2	1	0	1	1	1
Narrikup	S8	4/05/2016	183	3/11/2016	131	Bur3	0	0	0	0	0
Narrikup	S8	4/05/2016	183	3/11/2016	131	Bur4	0	0	0	0	0
Woogenellup	S8	4/05/2016	183	3/11/2016	132	Bud	1	1	1	1	1
Woogenellup	S8	4/05/2016	183	3/11/2016	132	Early	1	1	1	1	0
Woogenellup	S8	4/05/2016	183	3/11/2016	132	Open	1	1	1	1	1
Woogenellup	S8	4/05/2016	183	3/11/2016	132	Petal	1	1	1	1	1
Woogenellup	S8	4/05/2016	183	3/11/2016	132	Bur1	0	1	1	0	0
Woogenellup	S8	4/05/2016	183	3/11/2016	132	Bur2	0	0	1	0	0
Woogenellup	S8	4/05/2016	183	3/11/2016	132	Bur3	0	0	0	0	0
Woogenellup	S8	4/05/2016	183	3/11/2016	132	Bur4	0	0	0	0	0
Denmark	S8	4/05/2016	183	3/11/2016	133	Bud	1	1	1	1	0
Denmark	S8	4/05/2016	183	3/11/2016	133	Early	1	1	1	1	1
Denmark	S8	4/05/2016	183	3/11/2016	133	Open	1	0	1	1	1
Denmark	S8	4/05/2016	183	3/11/2016	133	Petal	0	1	0	0	0
