Date	Plot	Variable	S1	S2	S3	S4	S5	Percent	Cultivar	SowingDate	SowingD	DAS
24/12/2015	41	Bud	1	1	0	1	1	80	Narrikup	S3	15/09/2015	100
24/12/2015	41	Early	0	0	1	0	0	20	Narrikup	S3	15/09/2015	100
24/12/2015	41	Open	1	1	1	1	1	100	Narrikup	S3	15/09/2015	100
24/12/2015	41	Petal	1	1	0	1	1	80	Narrikup	S3	15/09/2015	100
24/12/2015	41	Bur1	1	1	0	0	1	60	Narrikup	S3	15/09/2015	100
24/12/2015	41	Bur2					1	20	Narrikup	S3	15/09/2015	100
24/12/2015	41	Bur3						0	Narrikup	S3	15/09/2015	100
24/12/2015	41	Bur4						0	Narrikup	S3	15/09/2015	100
24/12/2015	42	Bud	1	1	1	1	1	100	Monti	S3	15/09/2015	100
24/12/2015	42	Early	0	0	0	0	1	20	Monti	S3	15/09/2015	100
24/12/2015	42	Open	0	0	0	1	0	20	Monti	S3	15/09/2015	100
24/12/2015	42	Petal	1	1	1	1	0	80	Monti	S3	15/09/2015	100
24/12/2015	42	Bur1	1	1	1	1	1	100	Monti	S3	15/09/2015	100
24/12/2015	42	Bur2	1	1	1	1	1	100	Monti	S3	15/09/2015	100
24/12/2015	42	Bur3	1					20	Monti	S3	15/09/2015	100
24/12/2015	42	Bur4						0	Monti	S3	15/09/2015	100
24/12/2015	43	Bud	1	1	1	0	0	60	Woogenellup	S3	15/09/2015	100
24/12/2015	43	Early	1	0	0	1	1	60	Woogenellup	S3	15/09/2015	100
24/12/2015	43	Open	0	1	1	0	1	60	Woogenellup	S3	15/09/2015	100
24/12/2015	43	Petal	1	1	1	1	1	100	Woogenellup	S3	15/09/2015	100
24/12/2015	43	Bur1	1	0	1	1	0	60	Woogenellup	S3	15/09/2015	100
24/12/2015	43	Bur2	0	0	0	0	0	0	Woogenellup	S3	15/09/2015	100
24/12/2015	43	Bur3						0	Woogenellup	S3	15/09/2015	100
24/12/2015	43	Bur4						0	Woogenellup	S3	15/09/2015	100
24/12/2015	44	Bud	1	0	0	0	0	20	Leura	S3	15/09/2015	100
24/12/2015	44	Early	0	1	1	1	1	80	Leura	S3	15/09/2015	100
24/12/2015	44	Open	1	0	1	1	1	80	Leura	S3	15/09/2015	100
24/12/2015	44	Petal	0	1	1	0	1	60	Leura	S3	15/09/2015	100
24/12/2015	44	Bur1						0	Leura	S3	15/09/2015	100
24/12/2015	44	Bur2						0	Leura	S3	15/09/2015	100
24/12/2015	44	Bur3						0	Leura	S3	15/09/2015	100
24/12/2015	44	Bur4						0	Leura	S3	15/09/2015	100
24/12/2015	45	Bud	0	0	0	0	0	0	Narrikup	S3	15/09/2015	100
24/12/2015	45	Early	1	1	1	1	1	100	Narrikup	S3	15/09/2015	100
24/12/2015	45	Open	0	0	0	0	0	0	Narrikup	S3	15/09/2015	100
24/12/2015	45	Petal	1	1	1	1	1	100	Narrikup	S3	15/09/2015	100
24/12/2015	45	Bur1	1	1	1	0	1	80	Narrikup	S3	15/09/2015	100
24/12/2015	45	Bur2			1		1	40	Narrikup	S3	15/09/2015	100
24/12/2015	45	Bur3						0	Narrikup	S3	15/09/2015	100
24/12/2015	45	Bur4						0	Narrikup	S3	15/09/2015	100
24/12/2015	46	Bud	0	1	1	1	1	80	Antas 	S3	15/09/2015	100
24/12/2015	46	Early	1	1	0	1	0	60	Antas 	S3	15/09/2015	100
24/12/2015	46	Open	0	0	1	1	1	60	Antas 	S3	15/09/2015	100
24/12/2015	46	Petal	1	0	0	0	1	40	Antas 	S3	15/09/2015	100
24/12/2015	46	Bur1						0	Antas 	S3	15/09/2015	100
24/12/2015	46	Bur2						0	Antas 	S3	15/09/2015	100
24/12/2015	46	Bur3						0	Antas 	S3	15/09/2015	100
24/12/2015	46	Bur4						0	Antas 	S3	15/09/2015	100
24/12/2015	47	Bud	1	1	1	1	1	100	Denmark	S3	15/09/2015	100
24/12/2015	47	Early	0	0	1	0	0	20	Denmark	S3	15/09/2015	100
24/12/2015	47	Open	0	0	0	1	0	20	Denmark	S3	15/09/2015	100
24/12/2015	47	Petal	1	1	1	1	1	100	Denmark	S3	15/09/2015	100
24/12/2015	47	Bur1	1	1	1	0	1	80	Denmark	S3	15/09/2015	100
24/12/2015	47	Bur2						0	Denmark	S3	15/09/2015	100
24/12/2015	47	Bur3						0	Denmark	S3	15/09/2015	100
24/12/2015	47	Bur4						0	Denmark	S3	15/09/2015	100
24/12/2015	48	Bud	0	0	0	0	0	0	Monti	S3	15/09/2015	100
24/12/2015	48	Early	0	0	0	0	0	0	Monti	S3	15/09/2015	100
24/12/2015	48	Open	0	0	0	1	1	40	Monti	S3	15/09/2015	100
24/12/2015	48	Petal	1	0	1	1	1	80	Monti	S3	15/09/2015	100
24/12/2015	48	Bur1	1	1	1	1	1	100	Monti	S3	15/09/2015	100
24/12/2015	48	Bur2	1	1	1	1	1	100	Monti	S3	15/09/2015	100
24/12/2015	48	Bur3		1			1	40	Monti	S3	15/09/2015	100
24/12/2015	48	Bur4						0	Monti	S3	15/09/2015	100
24/12/2015	49	Bud	1					20	Leura	S3	15/09/2015	100
24/12/2015	49	Early		1	1			40	Leura	S3	15/09/2015	100
24/12/2015	49	Open				1	1	40	Leura	S3	15/09/2015	100
24/12/2015	49	Petal	1	1	1	1	1	100	Leura	S3	15/09/2015	100
24/12/2015	49	Bur1	1			1	1	60	Leura	S3	15/09/2015	100
24/12/2015	49	Bur2			1			20	Leura	S3	15/09/2015	100
24/12/2015	49	Bur3						0	Leura	S3	15/09/2015	100
24/12/2015	49	Bur4						0	Leura	S3	15/09/2015	100
24/12/2015	50	Bud	1					20	Woogenellup	S3	15/09/2015	100
24/12/2015	50	Early		1	1	1	1	80	Woogenellup	S3	15/09/2015	100
24/12/2015	50	Open	1			1	1	60	Woogenellup	S3	15/09/2015	100
24/12/2015	50	Petal		1	1	0		40	Woogenellup	S3	15/09/2015	100
24/12/2015	50	Bur1				1	1	40	Woogenellup	S3	15/09/2015	100
24/12/2015	50	Bur2			1			20	Woogenellup	S3	15/09/2015	100
24/12/2015	50	Bur3						0	Woogenellup	S3	15/09/2015	100
24/12/2015	50	Bur4						0	Woogenellup	S3	15/09/2015	100
24/12/2015	51	Bud	0	1	1	0	0	40	Antas 	S3	15/09/2015	100
24/12/2015	51	Early	1	0	0	1	0	40	Antas 	S3	15/09/2015	100
24/12/2015	51	Open	1	1	1	0	1	80	Antas 	S3	15/09/2015	100
24/12/2015	51	Petal	0	0	1	1	1	60	Antas 	S3	15/09/2015	100
24/12/2015	51	Bur1	0		0		1	20	Antas 	S3	15/09/2015	100
24/12/2015	51	Bur2						0	Antas 	S3	15/09/2015	100
24/12/2015	51	Bur3						0	Antas 	S3	15/09/2015	100
24/12/2015	51	Bur4						0	Antas 	S3	15/09/2015	100
24/12/2015	52	Bud	1	1	1			60	Monti	S3	15/09/2015	100
24/12/2015	52	Early	0			1	1	40	Monti	S3	15/09/2015	100
24/12/2015	52	Open	1	1	1			60	Monti	S3	15/09/2015	100
24/12/2015	52	Petal	0	1	1	1	1	80	Monti	S3	15/09/2015	100
24/12/2015	52	Bur1	0	0	1	1	1	60	Monti	S3	15/09/2015	100
24/12/2015	52	Bur2	0	0	1	0	1	40	Monti	S3	15/09/2015	100
24/12/2015	52	Bur3						0	Monti	S3	15/09/2015	100
24/12/2015	52	Bur4						0	Monti	S3	15/09/2015	100
24/12/2015	53	Bud	1	1	0	1	0	60	Narrikup	S3	15/09/2015	100
24/12/2015	53	Early	0	0	1	1	0	40	Narrikup	S3	15/09/2015	100
24/12/2015	53	Open	1	1	1	0	1	80	Narrikup	S3	15/09/2015	100
24/12/2015	53	Petal	1	1	1	1	0	80	Narrikup	S3	15/09/2015	100
24/12/2015	53	Bur1	1	1	1	1	1	100	Narrikup	S3	15/09/2015	100
24/12/2015	53	Bur2	0		1			20	Narrikup	S3	15/09/2015	100
24/12/2015	53	Bur3	0					0	Narrikup	S3	15/09/2015	100
24/12/2015	53	Bur4	0					0	Narrikup	S3	15/09/2015	100
24/12/2015	54	Bud	1	1	1	1	1	100	Denmark	S3	15/09/2015	100
24/12/2015	54	Early	0	1	0	0	0	20	Denmark	S3	15/09/2015	100
24/12/2015	54	Open	1	0	1	1	1	80	Denmark	S3	15/09/2015	100
24/12/2015	54	Petal	1	1	0	1	1	80	Denmark	S3	15/09/2015	100
24/12/2015	54	Bur1					1	20	Denmark	S3	15/09/2015	100
24/12/2015	54	Bur2						0	Denmark	S3	15/09/2015	100
24/12/2015	54	Bur3						0	Denmark	S3	15/09/2015	100
24/12/2015	54	Bur4						0	Denmark	S3	15/09/2015	100
27/12/2015	37	Bud	1	0	1	0	1	60	Denmark	S3	15/09/2015	103
27/12/2015	37	Early	1	1	0	1	0	60	Denmark	S3	15/09/2015	103
27/12/2015	37	Open	0	1	1	0	1	60	Denmark	S3	15/09/2015	103
27/12/2015	37	Petal	1	1	1	1	1	100	Denmark	S3	15/09/2015	103
27/12/2015	37	Bur1	1	1	1	1	1	100	Denmark	S3	15/09/2015	103
27/12/2015	37	Bur2	1	1	0	1	0	60	Denmark	S3	15/09/2015	103
27/12/2015	37	Bur3	0	0	0	1	0	20	Denmark	S3	15/09/2015	103
27/12/2015	37	Bur4	0	0	0	0	0	0	Denmark	S3	15/09/2015	103
27/12/2015	38	Bud	1	0	1	1	1	80	Antas 	S3	15/09/2015	103
27/12/2015	38	Early	0	0	0	0	0	0	Antas 	S3	15/09/2015	103
27/12/2015	38	Open	1	0	1	1	1	80	Antas 	S3	15/09/2015	103
27/12/2015	38	Petal	1	1	1	1	1	100	Antas 	S3	15/09/2015	103
27/12/2015	38	Bur1	1	1	1	1	1	100	Antas 	S3	15/09/2015	103
27/12/2015	38	Bur2	0	1	1	1	1	80	Antas 	S3	15/09/2015	103
27/12/2015	38	Bur3	0	0	0	1	1	40	Antas 	S3	15/09/2015	103
27/12/2015	38	Bur4	0	0	0	0	0	0	Antas 	S3	15/09/2015	103
27/12/2015	39	Bud	1	1	1	0	0	60	Woogenellup	S3	15/09/2015	103
27/12/2015	39	Early	1	0	0	1	1	60	Woogenellup	S3	15/09/2015	103
27/12/2015	39	Open	0	1	1	0	0	40	Woogenellup	S3	15/09/2015	103
27/12/2015	39	Petal	1	1	0	0	1	60	Woogenellup	S3	15/09/2015	103
27/12/2015	39	Bur1	0	1	0	0	1	40	Woogenellup	S3	15/09/2015	103
27/12/2015	39	Bur2	0	0	0	0	0	0	Woogenellup	S3	15/09/2015	103
27/12/2015	39	Bur3	0	0	0	0	0	0	Woogenellup	S3	15/09/2015	103
27/12/2015	39	Bur4	0	0	0	0	0	0	Woogenellup	S3	15/09/2015	103
27/12/2015	40	Bud	1	1	0	1	1	80	Leura	S3	15/09/2015	103
27/12/2015	40	Early	0	0	1	0	1	40	Leura	S3	15/09/2015	103
27/12/2015	40	Open	1	1	1	0	0	60	Leura	S3	15/09/2015	103
27/12/2015	40	Petal	1	1	0	1	1	80	Leura	S3	15/09/2015	103
27/12/2015	40	Bur1	1	1	0	1	1	80	Leura	S3	15/09/2015	103
27/12/2015	40	Bur2	0	0	0	0	0	0	Leura	S3	15/09/2015	103
27/12/2015	40	Bur3	0	0	0	0	0	0	Leura	S3	15/09/2015	103
27/12/2015	40	Bur4	0	0	0	0	0	0	Leura	S3	15/09/2015	103
27/12/2015	41	Bud	0	0	1	0	1	40	Narrikup	S3	15/09/2015	103
27/12/2015	41	Early	1	0	0	1	0	40	Narrikup	S3	15/09/2015	103
27/12/2015	41	Open	0	0	1	0	1	40	Narrikup	S3	15/09/2015	103
27/12/2015	41	Petal	1	1	1	1	1	100	Narrikup	S3	15/09/2015	103
27/12/2015	41	Bur1	1	1	1	1	1	100	Narrikup	S3	15/09/2015	103
27/12/2015	41	Bur2	0	1	1	1	1	80	Narrikup	S3	15/09/2015	103
27/12/2015	41	Bur3	0	0	0	0	0	0	Narrikup	S3	15/09/2015	103
27/12/2015	41	Bur4	0	0	0	0	0	0	Narrikup	S3	15/09/2015	103
27/12/2015	42	Bud	1	0	0	1	0	40	Monti	S3	15/09/2015	103
27/12/2015	42	Early	0	0	1	0	0	20	Monti	S3	15/09/2015	103
27/12/2015	42	Open	0	1	0	1	1	60	Monti	S3	15/09/2015	103
27/12/2015	42	Petal	1	1	1	1	1	100	Monti	S3	15/09/2015	103
27/12/2015	42	Bur1	1	0	1	1	1	80	Monti	S3	15/09/2015	103
27/12/2015	42	Bur2	1	1	1	1	1	100	Monti	S3	15/09/2015	103
27/12/2015	42	Bur3	0	1	0	1	1	60	Monti	S3	15/09/2015	103
27/12/2015	42	Bur4	0	0	0	0	0	0	Monti	S3	15/09/2015	103
27/12/2015	43	Bud	0	0	0	1	1	40	Woogenellup	S3	15/09/2015	103
27/12/2015	43	Early	1	1	1	0	0	60	Woogenellup	S3	15/09/2015	103
27/12/2015	43	Open	1	1	1	1	1	100	Woogenellup	S3	15/09/2015	103
27/12/2015	43	Petal	1	1	1	1	1	100	Woogenellup	S3	15/09/2015	103
27/12/2015	43	Bur1	0	0	0	1	0	20	Woogenellup	S3	15/09/2015	103
27/12/2015	43	Bur2	0	0	0	0	0	0	Woogenellup	S3	15/09/2015	103
27/12/2015	43	Bur3	0	0	0	0	0	0	Woogenellup	S3	15/09/2015	103
27/12/2015	43	Bur4	0	0	0	0	0	0	Woogenellup	S3	15/09/2015	103
27/12/2015	44	Bud	1	1	1	1	0	80	Leura	S3	15/09/2015	103
27/12/2015	44	Early	0	0	1	1	1	60	Leura	S3	15/09/2015	103
27/12/2015	44	Open	0	1	0	0	1	40	Leura	S3	15/09/2015	103
27/12/2015	44	Petal	1	1	1	1	1	100	Leura	S3	15/09/2015	103
27/12/2015	44	Bur1	1	0	0	0	0	20	Leura	S3	15/09/2015	103
27/12/2015	44	Bur2	0	0	0	0	0	0	Leura	S3	15/09/2015	103
27/12/2015	44	Bur3	0	0	0	0	0	0	Leura	S3	15/09/2015	103
27/12/2015	44	Bur4	0	0	0	0	0	0	Leura	S3	15/09/2015	103
27/12/2015	45	Bud	0	1	1	0	1	60	Narrikup	S3	15/09/2015	103
27/12/2015	45	Early	1	0	0	1	0	40	Narrikup	S3	15/09/2015	103
27/12/2015	45	Open	1	1	1	1	1	100	Narrikup	S3	15/09/2015	103
27/12/2015	45	Petal	1	1	1	1	1	100	Narrikup	S3	15/09/2015	103
27/12/2015	45	Bur1	1	1	0	1	1	80	Narrikup	S3	15/09/2015	103
27/12/2015	45	Bur2	0	1	1	1	1	80	Narrikup	S3	15/09/2015	103
27/12/2015	45	Bur3	0	0	0	0	0	0	Narrikup	S3	15/09/2015	103
27/12/2015	45	Bur4	0	0	0	0	0	0	Narrikup	S3	15/09/2015	103
27/12/2015	46	Bud	0	1	1	1	1	80	Antas 	S3	15/09/2015	103
27/12/2015	46	Early	1	0	0	0	0	20	Antas 	S3	15/09/2015	103
27/12/2015	46	Open	1	1	1	1	1	100	Antas 	S3	15/09/2015	103
27/12/2015	46	Petal	0	1	1	1	1	80	Antas 	S3	15/09/2015	103
27/12/2015	46	Bur1	0	0	1	1	1	60	Antas 	S3	15/09/2015	103
27/12/2015	46	Bur2	0	0	0	1	1	40	Antas 	S3	15/09/2015	103
27/12/2015	46	Bur3	0	0	0	0	1	20	Antas 	S3	15/09/2015	103
27/12/2015	46	Bur4	0	0	0	0	0	0	Antas 	S3	15/09/2015	103
27/12/2015	47	Bud	1	0	1	1	0	60	Denmark	S3	15/09/2015	103
27/12/2015	47	Early	0	0	0	0	1	20	Denmark	S3	15/09/2015	103
27/12/2015	47	Open	1	1	1	1	0	80	Denmark	S3	15/09/2015	103
27/12/2015	47	Petal	1	1	1	1	1	100	Denmark	S3	15/09/2015	103
27/12/2015	47	Bur1	0	1	0	1	1	60	Denmark	S3	15/09/2015	103
27/12/2015	47	Bur2	0	0	0	0	0	0	Denmark	S3	15/09/2015	103
27/12/2015	47	Bur3	0	0	0	0	0	0	Denmark	S3	15/09/2015	103
27/12/2015	47	Bur4	0	0	0	0	0	0	Denmark	S3	15/09/2015	103
27/12/2015	48	Bud	1	0	1	1	0	60	Monti	S3	15/09/2015	103
27/12/2015	48	Early	0	0	0	0	0	0	Monti	S3	15/09/2015	103
27/12/2015	48	Open	0	0	0	0	0	0	Monti	S3	15/09/2015	103
27/12/2015	48	Petal	1	1	1	1	1	100	Monti	S3	15/09/2015	103
27/12/2015	48	Bur1	1	1	1	1	1	100	Monti	S3	15/09/2015	103
27/12/2015	48	Bur2	1	1	1	0	1	80	Monti	S3	15/09/2015	103
27/12/2015	48	Bur3	1	1	0	0	1	60	Monti	S3	15/09/2015	103
27/12/2015	48	Bur4	0	0	0	0	0	0	Monti	S3	15/09/2015	103
27/12/2015	49	Bud	1	1	0	1	1	80	Leura	S3	15/09/2015	103
27/12/2015	49	Early	0	0	1	0	0	20	Leura	S3	15/09/2015	103
27/12/2015	49	Open	1	1	0	1	1	80	Leura	S3	15/09/2015	103
27/12/2015	49	Petal	1	1	1	1	1	100	Leura	S3	15/09/2015	103
27/12/2015	49	Bur1	0	0	1	0	1	40	Leura	S3	15/09/2015	103
27/12/2015	49	Bur2	0	0	0	0	0	0	Leura	S3	15/09/2015	103
27/12/2015	49	Bur3	0	0	0	0	0	0	Leura	S3	15/09/2015	103
27/12/2015	49	Bur4	0	0	0	0	0	0	Leura	S3	15/09/2015	103
27/12/2015	50	Bud	1	0	1	1	0	60	Woogenellup	S3	15/09/2015	103
27/12/2015	50	Early	0	1	0	0	1	40	Woogenellup	S3	15/09/2015	103
27/12/2015	50	Open	1	1	1	1	1	100	Woogenellup	S3	15/09/2015	103
27/12/2015	50	Petal	1	1	1	1	1	100	Woogenellup	S3	15/09/2015	103
27/12/2015	50	Bur1	1	1	0	1	0	60	Woogenellup	S3	15/09/2015	103
27/12/2015	50	Bur2	0	0	0	0	0	0	Woogenellup	S3	15/09/2015	103
27/12/2015	50	Bur3	0	0	0	0	0	0	Woogenellup	S3	15/09/2015	103
27/12/2015	50	Bur4	0	0	0	0	0	0	Woogenellup	S3	15/09/2015	103
27/12/2015	51	Bud	1	0	1	1	1	80	Antas 	S3	15/09/2015	103
27/12/2015	51	Early	0	1	0	0	0	20	Antas 	S3	15/09/2015	103
27/12/2015	51	Open	1	1	1	1	1	100	Antas 	S3	15/09/2015	103
27/12/2015	51	Petal	1	1	1	1	1	100	Antas 	S3	15/09/2015	103
27/12/2015	51	Bur1	1	1	1	1	0	80	Antas 	S3	15/09/2015	103
27/12/2015	51	Bur2	1	1	1	1	1	100	Antas 	S3	15/09/2015	103
27/12/2015	51	Bur3	0	0	0	1	0	20	Antas 	S3	15/09/2015	103
27/12/2015	51	Bur4	0	0	0	0	0	0	Antas 	S3	15/09/2015	103
27/12/2015	52	Bud	0	0	0	0	0	0	Monti	S3	15/09/2015	103
27/12/2015	52	Early	0	0	0	0	1	20	Monti	S3	15/09/2015	103
27/12/2015	52	Open	0	0	1	0	0	20	Monti	S3	15/09/2015	103
27/12/2015	52	Petal	0	0	1	0	1	40	Monti	S3	15/09/2015	103
27/12/2015	52	Bur1	1	1	1	0	1	80	Monti	S3	15/09/2015	103
27/12/2015	52	Bur2	1	1	0	1	1	80	Monti	S3	15/09/2015	103
27/12/2015	52	Bur3	1	0	0	1	0	40	Monti	S3	15/09/2015	103
27/12/2015	52	Bur4	0	0	0	0	0	0	Monti	S3	15/09/2015	103
27/12/2015	53	Bud	1	1	1	0	1	80	Narrikup	S3	15/09/2015	103
27/12/2015	53	Early	0	0	0	1	0	20	Narrikup	S3	15/09/2015	103
27/12/2015	53	Open	1	0	1	1	0	60	Narrikup	S3	15/09/2015	103
27/12/2015	53	Petal	1	1	1	1	1	100	Narrikup	S3	15/09/2015	103
27/12/2015	53	Bur1	1	1	1	1	1	100	Narrikup	S3	15/09/2015	103
27/12/2015	53	Bur2	1	1	1	1	1	100	Narrikup	S3	15/09/2015	103
27/12/2015	53	Bur3	0	0	0	0	0	0	Narrikup	S3	15/09/2015	103
27/12/2015	53	Bur4	0	0	0	0	0	0	Narrikup	S3	15/09/2015	103
27/12/2015	54	Bud	0	1	1	1	0	60	Denmark	S3	15/09/2015	103
27/12/2015	54	Early	1	0	0	0	1	40	Denmark	S3	15/09/2015	103
27/12/2015	54	Open	0	1	1	1	0	60	Denmark	S3	15/09/2015	103
27/12/2015	54	Petal	1	1	1	1	1	100	Denmark	S3	15/09/2015	103
27/12/2015	54	Bur1	0	0	1	0	1	40	Denmark	S3	15/09/2015	103
27/12/2015	54	Bur2	0	0	0	0	1	20	Denmark	S3	15/09/2015	103
27/12/2015	54	Bur3	0	0	0	0	0	0	Denmark	S3	15/09/2015	103
27/12/2015	54	Bur4	0	0	0	0	0	0	Denmark	S3	15/09/2015	103
24/12/2015	55	Bud	0	0	0	0	0	0	Narrikup	S4	5/11/2015	49
24/12/2015	55	Early	0	0	0	0	0	0	Narrikup	S4	5/11/2015	49
24/12/2015	55	Open	0	0	0	0	0	0	Narrikup	S4	5/11/2015	49
24/12/2015	55	Petal	0	0	0	0	0	0	Narrikup	S4	5/11/2015	49
24/12/2015	55	Bur1	0	0	0	0	0	0	Narrikup	S4	5/11/2015	49
24/12/2015	55	Bur2	0	0	0	0	0	0	Narrikup	S4	5/11/2015	49
24/12/2015	55	Bur3	0	0	0	0	0	0	Narrikup	S4	5/11/2015	49
24/12/2015	55	Bur4	0	0	0	0	0	0	Narrikup	S4	5/11/2015	49
24/12/2015	56	Bud	0	0	0	0	0	0	Antas 	S4	5/11/2015	49
24/12/2015	56	Early	0	0	0	0	0	0	Antas 	S4	5/11/2015	49
24/12/2015	56	Open	0	0	0	0	0	0	Antas 	S4	5/11/2015	49
24/12/2015	56	Petal	0	0	0	0	0	0	Antas 	S4	5/11/2015	49
24/12/2015	56	Bur1	0	0	0	0	0	0	Antas 	S4	5/11/2015	49
24/12/2015	56	Bur2	0	0	0	0	0	0	Antas 	S4	5/11/2015	49
24/12/2015	56	Bur3	0	0	0	0	0	0	Antas 	S4	5/11/2015	49
24/12/2015	56	Bur4	0	0	0	0	0	0	Antas 	S4	5/11/2015	49
24/12/2015	57	Bud	0	0	0	0	0	0	Denmark	S4	5/11/2015	49
24/12/2015	57	Early	0	0	0	0	0	0	Denmark	S4	5/11/2015	49
24/12/2015	57	Open	0	0	0	0	0	0	Denmark	S4	5/11/2015	49
24/12/2015	57	Petal	0	0	0	0	0	0	Denmark	S4	5/11/2015	49
24/12/2015	57	Bur1	0	0	0	0	0	0	Denmark	S4	5/11/2015	49
24/12/2015	57	Bur2	0	0	0	0	0	0	Denmark	S4	5/11/2015	49
24/12/2015	57	Bur3	0	0	0	0	0	0	Denmark	S4	5/11/2015	49
24/12/2015	57	Bur4	0	0	0	0	0	0	Denmark	S4	5/11/2015	49
24/12/2015	58	Bud	0	0	0	0	0	0	Leura	S4	5/11/2015	49
24/12/2015	58	Early	0	0	0	0	0	0	Leura	S4	5/11/2015	49
24/12/2015	58	Open	0	0	0	0	0	0	Leura	S4	5/11/2015	49
24/12/2015	58	Petal	0	0	0	0	0	0	Leura	S4	5/11/2015	49
24/12/2015	58	Bur1	0	0	0	0	0	0	Leura	S4	5/11/2015	49
24/12/2015	58	Bur2	0	0	0	0	0	0	Leura	S4	5/11/2015	49
24/12/2015	58	Bur3	0	0	0	0	0	0	Leura	S4	5/11/2015	49
24/12/2015	58	Bur4	0	0	0	0	0	0	Leura	S4	5/11/2015	49
24/12/2015	59	Bud	0	0	0	0	0	0	Monti	S4	5/11/2015	49
24/12/2015	59	Early	0	0	0	0	0	0	Monti	S4	5/11/2015	49
24/12/2015	59	Open	0	0	0	0	0	0	Monti	S4	5/11/2015	49
24/12/2015	59	Petal	0	0	0	0	0	0	Monti	S4	5/11/2015	49
24/12/2015	59	Bur1	0	0	0	0	0	0	Monti	S4	5/11/2015	49
24/12/2015	59	Bur2	0	0	0	0	0	0	Monti	S4	5/11/2015	49
24/12/2015	59	Bur3	0	0	0	0	0	0	Monti	S4	5/11/2015	49
24/12/2015	59	Bur4	0	0	0	0	0	0	Monti	S4	5/11/2015	49
24/12/2015	60	Bud	0	0	0	0	0	0	Woogenellup	S4	5/11/2015	49
24/12/2015	60	Early	0	0	0	0	0	0	Woogenellup	S4	5/11/2015	49
24/12/2015	60	Open	0	0	0	0	0	0	Woogenellup	S4	5/11/2015	49
24/12/2015	60	Petal	0	0	0	0	0	0	Woogenellup	S4	5/11/2015	49
24/12/2015	60	Bur1	0	0	0	0	0	0	Woogenellup	S4	5/11/2015	49
24/12/2015	60	Bur2	0	0	0	0	0	0	Woogenellup	S4	5/11/2015	49
24/12/2015	60	Bur3	0	0	0	0	0	0	Woogenellup	S4	5/11/2015	49
24/12/2015	60	Bur4	0	0	0	0	0	0	Woogenellup	S4	5/11/2015	49
24/12/2015	61	Bud	0	0	0	0	0	0	Antas 	S4	5/11/2015	49
24/12/2015	61	Early	0	0	0	0	0	0	Antas 	S4	5/11/2015	49
24/12/2015	61	Open	0	0	0	0	0	0	Antas 	S4	5/11/2015	49
24/12/2015	61	Petal	0	0	0	0	0	0	Antas 	S4	5/11/2015	49
24/12/2015	61	Bur1	0	0	0	0	0	0	Antas 	S4	5/11/2015	49
24/12/2015	61	Bur2	0	0	0	0	0	0	Antas 	S4	5/11/2015	49
24/12/2015	61	Bur3	0	0	0	0	0	0	Antas 	S4	5/11/2015	49
24/12/2015	61	Bur4	0	0	0	0	0	0	Antas 	S4	5/11/2015	49
24/12/2015	62	Bud	0	0	0	0	0	0	Woogenellup	S4	5/11/2015	49
24/12/2015	62	Early	0	0	0	0	0	0	Woogenellup	S4	5/11/2015	49
24/12/2015	62	Open	0	0	0	0	0	0	Woogenellup	S4	5/11/2015	49
24/12/2015	62	Petal	0	0	0	0	0	0	Woogenellup	S4	5/11/2015	49
24/12/2015	62	Bur1	0	0	0	0	0	0	Woogenellup	S4	5/11/2015	49
24/12/2015	62	Bur2	0	0	0	0	0	0	Woogenellup	S4	5/11/2015	49
24/12/2015	62	Bur3	0	0	0	0	0	0	Woogenellup	S4	5/11/2015	49
24/12/2015	62	Bur4	0	0	0	0	0	0	Woogenellup	S4	5/11/2015	49
24/12/2015	63	Bud	0	0	0	0	0	0	Narrikup	S4	5/11/2015	49
24/12/2015	63	Early	0	0	0	0	0	0	Narrikup	S4	5/11/2015	49
24/12/2015	63	Open	0	0	0	0	0	0	Narrikup	S4	5/11/2015	49
24/12/2015	63	Petal	0	0	0	0	0	0	Narrikup	S4	5/11/2015	49
24/12/2015	63	Bur1	0	0	0	0	0	0	Narrikup	S4	5/11/2015	49
24/12/2015	63	Bur2	0	0	0	0	0	0	Narrikup	S4	5/11/2015	49
24/12/2015	63	Bur3	0	0	0	0	0	0	Narrikup	S4	5/11/2015	49
24/12/2015	63	Bur4	0	0	0	0	0	0	Narrikup	S4	5/11/2015	49
24/12/2015	64	Bud	0	0	0	0	0	0	Leura	S4	5/11/2015	49
24/12/2015	64	Early	0	0	0	0	0	0	Leura	S4	5/11/2015	49
24/12/2015	64	Open	0	0	0	0	0	0	Leura	S4	5/11/2015	49
24/12/2015	64	Petal	0	0	0	0	0	0	Leura	S4	5/11/2015	49
24/12/2015	64	Bur1	0	0	0	0	0	0	Leura	S4	5/11/2015	49
24/12/2015	64	Bur2	0	0	0	0	0	0	Leura	S4	5/11/2015	49
24/12/2015	64	Bur3	0	0	0	0	0	0	Leura	S4	5/11/2015	49
24/12/2015	64	Bur4	0	0	0	0	0	0	Leura	S4	5/11/2015	49
24/12/2015	65	Bud	0	0	0	0	0	0	Denmark	S4	5/11/2015	49
24/12/2015	65	Early	0	0	0	0	0	0	Denmark	S4	5/11/2015	49
24/12/2015	65	Open	0	0	0	0	0	0	Denmark	S4	5/11/2015	49
